               Credit Union Cherry Blossom 10 Mile Road Race
                              Washington, DC
                           Sunday, April 1, 2007
                  Official Female Results With 10km Split

Place Div  /Tot   Num    Name                   Ag Hometown           Time     Pace  S Split   
===== =========== ====== ====================== == ================== =======  ===== = ======= 
    1     1/728        4 Teyba Erkesso          24 Ethiopia             51:44#  5:11 !   32:06 
 2591   390/728     3095 Abigail Grier          24 Washington DC      1:35:16   9:32     57:43 
 2592   778/1659    6980 Rebecca Dergarabedian  26 Arlington VA       1:35:17   9:32   1:00:31 
 2593    34/115    10122 Claudia Wolfe          55 Alexandria VA      1:35:17   9:32   1:00:15 
 2594   391/728     4453 Claire Sheridan        23 Washington DC      1:35:18   9:32     59:54 
 2595   241/519    13351 Nanette Stracener      43 Desoto TX          1:35:19   9:32     59:46 
 2596   373/835     6311 Michelle Baker         36 Bethesda MD        1:35:19   9:32   1:01:25 
 2597   155/382     8364 Katherine Mitchell     47 Oak Hill VA        1:35:19   9:32     58:30 
 2598   374/835    14387 Dianne Brickman        39 Bethesda MD        1:35:19   9:32   1:01:25 
 2599   392/728    11984 Chelsea Lane-Miller    24 Washington DC      1:35:19   9:32     58:30 
 2600   242/519     3859 Eve Mills              41 Bethesda MD        1:35:19   9:32   1:01:25 
 2601   243/519    11565 Susette Hill           43 Plano TX           1:35:20   9:32     59:47 
 2602   496/1083   12575 Elizabeth Niemeyer     34 Arlington VA       1:35:20   9:32     58:55 
 2603   375/835    11379 Cathreine Gray         35 Millersville MD    1:35:20   9:32     58:59 
 2604   497/1083    3620 Elizabeth Lockner      30 Berwyn Heights MD  1:35:20   9:32     58:39 
 2605   376/835    12505 Patricia Murphy        35 Millersville MD    1:35:20   9:32     58:59 
 2606   779/1659    5312 Marisa Sturza          27 Washington DC      1:35:20   9:32   1:01:02 
 2607   377/835      773 Ronda Cush             35 Laurel MD          1:35:21   9:33     59:26 
 2608   156/382     9441 Brenda Waugh           48 Winchester VA      1:35:22   9:33     58:14 
 2609   780/1659   16720 Jennifer Schweers      25 Alexandria VA      1:35:22   9:33     59:12 
 2610   393/728    16757 Meredith Sharoky       24 Washington DC      1:35:22   9:33   1:02:40 
 2611   394/728    16721 Julie Schweers         22 Pittsburgh PA      1:35:22   9:33     59:12 
 2612    31/55     13102 Lindsey Schloss        19 Lewisburg PA       1:35:22   9:33     58:50 
 2613   157/382     6154 Christine Willett      46 Arlington VA       1:35:23   9:33     58:59 
 2614   498/1083   13829 Kathryn Himes          31 Alexandria VA      1:35:24   9:33     59:09 
 2615   781/1659   13730 Jill Wisniewski        25 Arlington VA       1:35:24   9:33     59:25 
 2616   782/1659   10576 Brooke Carey           28 New York NY        1:35:25   9:33   1:00:59 
 2617   499/1083   10752 Heather Coppo          33 Ashburn VA         1:35:25   9:33     59:59 
 2618   783/1659    9023 Alpa Shah              27 Washington DC      1:35:26   9:33     59:31 
 2619   500/1083    8420 Francesca Muhlbaier    31 Baltimore MD       1:35:27   9:33     59:15 
 2620    87/257     6378 Mary Anne Bell         51 Dedham MA          1:35:27   9:33     59:39 
 2621   784/1659   14700 Erin Davis             25 Gaithersburg MD    1:35:27   9:33     59:59 
 2622   785/1659    6307 MacKenzie Baird        27 Pittsburgh PA      1:35:27   9:33     59:57 
 2623   786/1659   14699 Meredith Davis         26 Bethesda MD        1:35:27   9:33     59:58 
 2624   378/835    10378 Antoinette Binning     37 Annandale VA       1:35:28   9:33     59:36 
 2625   787/1659   12607 Kerry O'Donnell        25 Pittsburgh PA      1:35:28   9:33     59:57 
 2626   379/835     2319 Marguerite Baty        37 Baltimore MD       1:35:28   9:33     59:23 
 2627   244/519     6173 Christina Acker        44 Harrisburg PA      1:35:29   9:33     59:59 
 2628   380/835    16853 Michelle Sousa         36 Fairfax VA         1:35:29   9:33   1:00:52 
 2629   381/835     1530 Carla Percy            36 Stafford VA        1:35:30   9:33     59:17 
 2630   788/1659   10470 Amanda Brodt           26 Washington DC      1:35:30   9:33   1:00:31 
 2631     9/33      7515 Felicity Hawes         63 Gaithersburg MD    1:35:30*  9:33     59:14 
 2632   789/1659    9126 Lauren Soljanyk        26 Centreville VA     1:35:30   9:33     58:58 
 2633   790/1659   13215 Libby Sinback          27 Washington DC      1:35:30   9:33     59:17 
 2634   501/1083    3695 Emily Mannie           30 Washington DC      1:35:30   9:33     59:17 
 2635   158/382     9468 Billie Wendland        45 Columbia MD        1:35:31   9:34     59:14 
 2636   245/519     7943 Michele Lamothe        43 Westport CT        1:35:31   9:34     58:40 
 2637    35/115    16467 Deborah Raffetto       56 Salisbury MD       1:35:32   9:34     59:35 
 2638   159/382    17281 Aracelly Woodall       48 Annapolis MD       1:35:32   9:34     58:05 
 2639   160/382     7362 Alison Gould-Crouch    45 Potomac MD         1:35:33   9:34     59:46 
 2640   791/1659   12922 Lisa Ricci             26 Arlington VA       1:35:33   9:34   1:00:13 
 2641   246/519     6430 Debra Bingham          40 Washington DC      1:35:33   9:34     58:48 
 2642   247/519    10804 Catherine Crum         40 Washington DC      1:35:34   9:34     59:14 
 2643   502/1083    8977 Jennifer Schott        31 Clifton Park NY    1:35:34   9:34     58:16 
 2644   792/1659   14489 Casey Cassell          28 Baltimore MD       1:35:35   9:34   1:01:16 
 2645   395/728    12540 Maria Navarro          24 Owings MD          1:35:35   9:34   1:01:03 
 2646   793/1659   12103 Judy Lo                28 Oakton VA          1:35:35   9:34   1:00:52 
 2647   794/1659    8043 Kara Lindstrom         26 Arlington VA       1:35:36   9:34     57:29 
 2648   795/1659    4754 Mary Voneiff           27 Piney Point MD     1:35:36   9:34     58:28 
 2649   796/1659   15718 Hana Lee               26 Vienna VA          1:35:36   9:34     59:42 
 2650   503/1083   15924 Samantha Mazo          30 Washington DC      1:35:37   9:34     59:57 
 2651   797/1659   10507 Katie Buker            26 Jersey City NJ     1:35:37   9:34     59:32 
 2652   382/835     2642 Melanie Cooper-Leary   39 New York NY        1:35:38   9:34     59:11 
 2653   383/835    13637 Jennifer Weinel        35 Mount Airy MD      1:35:38   9:34     58:46 
 2654   161/382    13480 Karen Tountas          48 Frederick MD       1:35:38   9:34     58:50 
 2655   396/728    10422 Elizabeth Boudris      22 Washington DC      1:35:39   9:34   1:00:06 
 2656   248/519     8743 Margo Rafle            41 Springfield VA     1:35:39   9:34     59:51 
 2657   504/1083   16971 Akiko Taketani         34 Rockville MD       1:35:40   9:34     59:07 
 2658   798/1659    9333 Meredith Tuttle        26 San Francisco CA   1:35:40   9:34   1:00:55 
 2659   799/1659   11012 Beth Ebenstein         26 Washington DC      1:35:41   9:35     59:45 
 2660   384/835     7209 Cheryl Foley           37 Falls Church VA    1:35:41   9:35     59:42 
 2661   397/728    12636 Chrissy Opiela         24 Arlington VA       1:35:41   9:35   1:01:00 
 2662   800/1659    7002 Jean Dietz             27 N Bethesda MD      1:35:42   9:35     58:11 
 2663   801/1659    8767 Mana Razavi            26 Arlington VA       1:35:42   9:35     58:46 
 2664   249/519     7225 Barbara Fox            44 Alexandria VA      1:35:43   9:35     59:21 
 2665   398/728    10957 Emily Donnan           24 Boston MA          1:35:43   9:35     57:10 
 2666   385/835    13088 Sharon Saylor          37 York PA            1:35:43   9:35   1:00:13 
 2667   399/728     7557 Kelly Hewitt           24 Washington DC      1:35:43   9:35     59:20 
 2668   505/1083   12871 Farheena Rasheed       31 Montgomery Vill MD 1:35:43   9:35   1:00:14 
 2669   802/1659    6453 Kristie Bluett         27 Washington DC      1:35:44   9:35     57:21 
 2670   162/382     9231 Mary Beth Sullivan     48 Arlington VA       1:35:44   9:35     59:23 
 2671   803/1659    8795 Amanda Reuss           25 Bethesda MD        1:35:44   9:35     58:16 
 2672   804/1659    3242 Emily Holt             25 Washington DC      1:35:45   9:35     58:44 
 2673   506/1083   15458 Jennifer Jones         33 Arlington VA       1:35:45   9:35   1:01:34 
 2674   386/835    14617 Sandra Cooper          39 Vienna VA          1:35:46   9:35     59:32 
 2675   400/728    12798 Whitney Pollock        23 Oakton VA          1:35:46   9:35   1:00:05 
 2676   163/382    10663 Laura Christian        47 Arlington VA       1:35:46   9:35   1:00:04 
 2677   164/382    16120 Kate Mount             49 State College PA   1:35:47   9:35   1:00:47 
 2678   165/382    12369 Pamala Meister         47 State College PA   1:35:48   9:35   1:00:47 
 2679   805/1659   14351 Claire Borelli         28 Bethesda MD        1:35:48   9:35   1:00:04 
 2680   166/382    11481 Beth Handler           45 N Bethesda MD      1:35:49   9:35   1:00:56 
 2681     5/17     10106 Rosemary Schwartzbard  65 Arlington VA       1:35:49*  9:35     59:53 
 2682   507/1083   12763 Catalina Phippen       31 Pasadena MD        1:35:50   9:35     59:29 
 2683   401/728    13482 Kate Toye              24 Washington DC      1:35:50   9:35     59:46 
 2684   508/1083    9635 Mara Kreishman-Deitri  31 Rockville MD       1:35:50   9:35     58:42 
 2685   250/519    12255 Christine Mauser       40 Ellicott City MD   1:35:50   9:35     59:30 
 2686   167/382     9024 Nora Shanahan          48 Braintree MA       1:35:50   9:35   1:01:04 
 2687   402/728    13610 Michelle Warren        24 Washington DC      1:35:51   9:36   1:01:35 
 2688   806/1659    6411 Eva Berriman           28 Arlington VA       1:35:51   9:36   1:01:38 
 2689   387/835     8671 Jennifer Pierre        39 Silver Spring MD   1:35:51   9:36     59:04 
 2690   388/835    14002 Jenny Arnold           35 Oakton VA          1:35:52   9:36   1:00:26 
 2691   389/835    16578 Elizabeth Robertson    38 Oakton VA          1:35:52   9:36   1:00:26 
 2692   390/835    13822 Amiira Bowen           37 Bentonville VA     1:35:52   9:36   1:00:17 
 2693   391/835     6251 Kelly Appler           36 Silver Spring MD   1:35:52   9:36     58:12 
 2694   403/728    10915 Jennifer Desrosiers    23 Fairfax VA         1:35:52   9:36   1:00:17 
 2695   807/1659   10134 Michelle Abroms        26 Washington DC      1:35:53   9:36   1:00:18 
 2696   392/835    13041 Laurie Ann Ryan        35 McLean VA          1:35:53   9:36   1:00:52 
 2697   509/1083   12220 Christy Margeson       34 Potomac Falls VA   1:35:53   9:36     59:17 
 2698   404/728    12740 Julia Petkun           23 Washington DC      1:35:53   9:36   1:00:19 
 2699   510/1083   11243 Emily Gamis            31 Manassas VA        1:35:53   9:36   1:00:59 
 2700   808/1659   16205 Irina Nguyen           29 Washington DC      1:35:54   9:36   1:00:16 
 2701   511/1083   12399 Marti Miles            32 Fairfax VA         1:35:54   9:36   1:02:33 
 2702   168/382    16130 Eileen Mullarkey       45 Ny NY              1:35:54   9:36     59:53 
 2703   169/382    16729 Kathleen Scotto        47 Spring Lake NJ     1:35:54   9:36     59:52 
 2704   512/1083    9281 Rebecca Thomas         33 Washington DC      1:35:54   9:36     58:46 
 2705   405/728     7260 Caitlin Galligan       24 Crofton MD         1:35:55   9:36     57:03 
 2706   809/1659    8669 Adrienne Pica          26 Washington DC      1:35:56   9:36   1:00:51 
 2707   810/1659    3475 Christine Knox         25 Baltimore MD       1:35:56   9:36   1:00:49 
 2708   406/728     5184 April Elliott          24 Washington DC      1:35:56   9:36     59:42 
 2709   811/1659    7618 Melissa Horn           27 Lancaster PA       1:35:56   9:36   1:00:40 
 2710   393/835    10875 Ann Dayton             38 New Market MD      1:35:56   9:36     59:43 
 2711   513/1083   11652 Claire Huschle         33 Washington DC      1:35:57   9:36     59:41 
 2712   812/1659   11855 Han Kim                26 Arlington VA       1:35:57   9:36   1:00:05 
 2713   514/1083   16422 Anathea Powell         33 Bethesda MD        1:35:58   9:36     59:37 
 2714   813/1659   11189 Terri Fraser           29 Baltimore MD       1:35:58   9:36   1:02:57 
 2715   394/835     6330 Nicole Barber          36 Fairfax VA         1:35:58   9:36     58:45 
 2716   251/519    13376 Anne Supina            41 Port Matilda PA    1:35:58   9:36     58:37 
 2717   515/1083   12122 Ada Loo                34 Arlington VA       1:35:59   9:36   1:00:25 
 2718   252/519     9692 Elizabeth Greenstein   41 New York NY        1:35:59   9:36   1:01:00 
 2719   814/1659    7944 Sara Lamson            26 San Francisco CA   1:35:59   9:36   1:00:36 
 2720   395/835    11081 Renae Facundus         36 Woodbridge VA      1:36:01   9:37   1:01:23 
 2721   253/519    11501 Judy Harrison          41 Potomac MD         1:36:01   9:37     59:02 
 2722    88/257     9026 Suzanne Shaw           53 Alexandria VA      1:36:01   9:37   1:00:24 
 2723   407/728     2762 Laura Divens           22 Baltimore MD       1:36:02   9:37     57:51 
 2724   815/1659    7840 Sandy Kim              29 Alexandria VA      1:36:02   9:37   1:00:11 
 2725   816/1659   14996 Maria Garcia           25 Washington DC      1:36:03   9:37   1:02:40 
 2726   516/1083   13303 Kerri Stamm            33 Arlington VA       1:36:03   9:37     59:31 
 2727   817/1659    8368 Sarah Moffett          26 Alexandria VA      1:36:04   9:37   1:00:25 
 2728   254/519     7933 Katherine Laessig      40 Washington DC      1:36:04   9:37   1:00:25 
 2729   517/1083    8521 Patricia O'Dell        34 Arlington VA       1:36:04   9:37   1:00:38 
 2730   408/728     3899 Kate Morgan            24 Arlington VA       1:36:04   9:37   1:01:11 
 2731   818/1659    5233 Alicia Larsen          28 Washington DC      1:36:04   9:37     59:49 
 2732   819/1659   15838 Laura Mac Bean         27 Washington DC      1:36:04   9:37   1:00:05 
 2733    32/55     14848 Kate Engel             19 Harrisonburg VA    1:36:05   9:37   1:00:13 
 2734   409/728    11216 Sarah Fuchs            20 Jessup MD          1:36:05   9:37   1:00:13 
 2735   820/1659    7550 Nicole Herter          26 Washington DC      1:36:06   9:37     58:41 
 2736   255/519     8041 Jill Lindstrom         43 Bethesda MD        1:36:06   9:37   1:00:13 
 2737   396/835     3116 Karen Guilds           35 Gaithersburg MD    1:36:06   9:37   1:01:52 
 2738   410/728    12074 Chor Li                22 Washington DC      1:36:07   9:37     58:17 
 2739   821/1659    7141 Jennifer Farrelly      25 New York NY        1:36:07   9:37   1:00:01 
 2740    89/257    10312 Elsa Baughman          51 Stafford VA        1:36:08   9:37     58:49 
 2741   518/1083   13422 Mimi Tesser            33 Washington DC      1:36:08   9:37     58:48 
 2742   519/1083    9471 Ruth Werner            31 Washington DC      1:36:09   9:37     58:29 
 2743   520/1083   10046 Jennifer Gill          31 Germantown MD      1:36:10   9:37   1:01:17 
 2744   822/1659    4213 Holly Rensvold         27 Arlington VA       1:36:11   9:38   1:00:26 
 2745   521/1083   14573 Raena Coaxum           31 Washington DC      1:36:11   9:38     59:26 
 2746   411/728     5244 Andrea Matsuoka        24 Washington DC      1:36:11   9:38     59:29 
 2747   412/728    12011 Regina Laurienzo       24 Silver Spring MD   1:36:11   9:38     59:39 
 2748   413/728     7444 Tracy Hacker           24 Washington DC      1:36:12   9:38     59:39 
 2749   397/835    13771 Milena Yang            35 Bowie MD           1:36:12   9:38   1:00:11 
 2750   414/728     7071 Emily Eckland          23 Bethesda MD        1:36:12   9:38   1:01:10 
 2751   256/519    11941 Ellen Kugler           40 Leesburg VA        1:36:13   9:38     59:34 
 2752   398/835    10854 Sarah Darnton          38 Evanston IL        1:36:13   9:38   1:02:48 
 2753   823/1659   17241 Karin Williams         29 Falls Church VA    1:36:14   9:38   1:01:32 
 2754   824/1659    6088 Jaime Lavallee         29 Arlington VA       1:36:14   9:38     59:38 
 2755   257/519     9449 Susan Weeks            42 Mays Landing NJ    1:36:14   9:38     59:18 
 2756   415/728    10944 Christina Ditucci      23 Alexandria VA      1:36:15   9:38     59:29 
 2757   258/519    12270 Angelines McCaffrey    43 Alexandria VA      1:36:15   9:38     59:05 
 2758   416/728     8340 Regina Miller          23 Fairfax VA         1:36:15   9:38     56:54 
 2759   825/1659   14978 Marie Furey            29 Chevy Chase MD     1:36:15   9:38   1:01:01 
 2760    36/115     9144 Holly Spector          56 Towson MD          1:36:16   9:38     59:55 
 2761   522/1083   13264 Rachel Sohmer          31 Washington DC      1:36:17   9:38   1:01:31 
 2762   417/728    12676 Amber Parker           24 Washington DC      1:36:17   9:38     59:56 
 2763    37/115     8534 Claudia Oconnell       56 Hamden CT          1:36:17   9:38   1:00:50 
 2764   418/728     6975 Kate Dennis            24 Cambridge MA       1:36:17   9:38   1:01:32 
 2765   826/1659   12437 Sara Mitenbuler        26 Washington DC      1:36:17   9:38     59:18 
 2766   399/835    15565 Jee Kim                36 Chantilly VA       1:36:18   9:38     59:51 
 2767   259/519    12545 Marcia Nease           43 Dillsburg PA       1:36:18   9:38     59:51 
 2768   419/728    10970 Kathleen Downs         21 Fort Washington MD 1:36:18   9:38     59:31 
 2769   400/835    10421 Maria Bothwell         38 Alexandria VA      1:36:19   9:38   1:00:18 
 2770   827/1659   14954 Angela Fraser          26 Washington DC      1:36:19   9:38   1:00:35 
 2771   401/835    13855 Michelle Young         37 Olathe KS          1:36:19   9:38   1:01:20 
 2772   523/1083    4093 Alessandra Perna       33 Washington DC      1:36:19   9:38     58:21 
 2773   402/835    13084 Teresa Savage          35 Arlington VA       1:36:19   9:38           
 2774   403/835     9627 Deirdre Harvey         37 Reston VA          1:36:20   9:38     58:54 
 2775   524/1083    8810 Michelle Richards      31 Washington DC      1:36:20   9:38   1:01:15 
 2776   170/382     8398 Lea Ann Moricle        48 Rockville MD       1:36:20   9:38   1:00:04 
 2777   404/835    11770 Linda Kao              35 Columbia MD        1:36:20   9:38     58:38 
 2778   420/728    16674 Zoe Sandvig            24 Fairfax VA         1:36:20   9:38   1:00:21 
 2779   828/1659   13807 Kathryn Ziegler        29 Alexandria VA      1:36:20   9:38   1:00:53 
 2780   829/1659    9279 Hilary Thom            28 Washington DC      1:36:21   9:39     58:42 
 2781   525/1083   10796 Molly Crider           30 Alexandria VA      1:36:21   9:39   1:00:35 
 2782   421/728     2467 Jody Burghardt         24 Rockville MD       1:36:21   9:39     59:14 
 2783   830/1659   15950 Caroline McEnnis       26 Baltimore MD       1:36:21   9:39   1:00:46 
 2784   831/1659   10905 Andrea Depiro          27 Reston VA          1:36:21   9:39   1:00:54 
 2785   526/1083   12866 Katherine Randolph     30 Manassas VA        1:36:21   9:39   1:02:47 
 2786   832/1659   10764 Stephanie Costo        26 Washington DC      1:36:22   9:39   1:02:02 
 2787   422/728     7012 Maryellen Dolat        24 Arlington VA       1:36:22   9:39   1:00:43 
 2788   833/1659   11901 Loren Kokal            28 Arlington VA       1:36:23   9:39   1:01:28 
 2789   260/519    12819 Sylvia Principe        42 Gaithersburg MD    1:36:24   9:39   1:00:50 
 2790   834/1659    9163 Anna Stark             26 Arlington VA       1:36:24   9:39   1:01:17 
 2791   835/1659   11517 Jessica Hausman        27 Arlington VA       1:36:24   9:39   1:02:11 
 2792   405/835     4482 Colleen Slattery       37 Fairfield CT       1:36:24   9:39     59:06 
 2793   261/519     7098 Julie Enciso           42 Baltimore MD       1:36:24   9:39     58:29 
 2794   836/1659   10707 Elizabeth Cohan        27 Washington DC      1:36:24   9:39   1:01:06 
 2795   527/1083   14358 Katherine Bowers       30 Washington DC      1:36:25   9:39   1:01:22 
 2796   528/1083   12178 Katherine Madison      30 Arlington VA       1:36:26   9:39   1:02:00 
 2797   837/1659   14798 Rachel Drevlow         27 Fairfax VA         1:36:26   9:39   1:00:22 
 2798   529/1083   15640 Jessica Krug           30 Odenton MD         1:36:27   9:39   1:01:14 
 2799   423/728    11980 Emma Lander            24 Centreville VA     1:36:27   9:39   1:02:26 
 2800   530/1083   13643 Meredith Weiss         34 Washington DC      1:36:27   9:39   1:00:38 
 2801   424/728    13124 Kelly Schultz          23 Alexandria VA      1:36:27   9:39   1:01:14 
 2802   531/1083    9649 Farah Esmail           33 Baltimore MD       1:36:28   9:39   1:03:38 
 2803   532/1083    7744 Elizabeth Jones        32 Washington DC      1:36:28   9:39     59:17 
 2804   406/835     9203 Erica Stoecker         37 Reston VA          1:36:28   9:39     59:49 
 2805    90/257    11748 Margaret Jorgensen     50 Fairfax VA         1:36:28   9:39   1:00:03 
 2806   425/728    17054 Christine Tubesing     23 Arlington VA       1:36:28   9:39     58:44 
 2807   407/835     8802 Erika Rhoades          38 Washington DC      1:36:28   9:39     57:51 
 2808   171/382     4010 Andrea Obrien          46 Gaithersburg MD    1:36:28   9:39     59:19 
 2809   262/519     2686 Karen Dahut            43 Gaithersburg MD    1:36:29   9:39     59:19 
 2810   408/835    11384 Lesley Green           37 Sterling VA        1:36:29   9:39   1:00:33 
 2811   409/835     7167 Kate Finkelstein       35 Reston VA          1:36:29   9:39   1:01:00 
 2812   263/519    13013 Leona Roszkowski       42 Annandale VA       1:36:29   9:39     59:40 
 2813   410/835     8013 Maria Lemieux          38 Lafayette CO       1:36:30   9:39   1:01:40 
 2814   264/519     6791 Theresa Connolly       41 Vienna VA          1:36:30   9:39   1:00:25 
 2815   411/835    13414 Brandes Taylor         36 Falls Church VA    1:36:30   9:39   1:00:37 
 2816   533/1083    6575 Tracey Burger          33 Fairfax VA         1:36:31   9:40     59:45 
 2817   412/835     3134 Maureen Hamilton       37 Arlington VA       1:36:31   9:40     59:02 
 2818   172/382    17119 Mary Ann Wagner Hains  47 Bethesda MD        1:36:32   9:40     59:36 
 2819   265/519    13001 Deborah Rosen          42 McLean VA          1:36:32   9:40     59:43 
 2820   413/835    16109 Constance Mosemak      39 Manassas VA        1:36:32   9:40   1:00:31 
 2821   426/728     2576 Priyam Chokshi         20 Washington DC      1:36:33   9:40   1:01:59 
 2822   838/1659    8934 Teresa Sandoval        26 Alexandria VA      1:36:35   9:40   1:03:04 
 2823   839/1659    7366 Becky Gourley          27 Clarion PA         1:36:35   9:40   1:00:38 
 2824    91/257     8170 Christie Marsh         54 Amherst MA         1:36:36   9:40     59:37 
 2825   414/835    14473 Kathy Carothers        35 Fairfax VA         1:36:36   9:40   1:00:12 
 2826   415/835     7923 Paula Kurtz            37 Alexandria VA      1:36:38   9:40     59:15 
 2827   840/1659   12670 Christina Park         28 Arlington VA       1:36:38   9:40   1:01:02 
 2828   427/728    15859 Kimberly Maisel        24 Vienna VA          1:36:38   9:40   1:00:21 
 2829   534/1083   16144 Melissa Murphy         30 Washington DC      1:36:38   9:40   1:01:24 
 2830   535/1083   11705 Leslie Jansen          33 College Park MD    1:36:39   9:40   1:01:39 
 2831     6/17        81 Betty Smith            66 Rockville MD       1:36:39*  9:40     58:45 
 2832   841/1659    7576 Allison Hitchcock      28 Milford NJ         1:36:39   9:40     59:41 
 2833   416/835    14107 Laura Adams            36 Port Matilda PA    1:36:39   9:40   1:01:05 
 2834   417/835     7657 Patricia Hundiak       36 Alexandria VA      1:36:39   9:40   1:02:20 
 2835   536/1083    8087 Jane Lucas             31 Arlington VA       1:36:40   9:40   1:01:24 
 2836   537/1083   12962 Stephanie Robinson     32 Arlington VA       1:36:40   9:40     57:20 
 2837   842/1659   12977 Oona Rokyta            25 Arlington VA       1:36:40   9:40   1:00:52 
 2838   538/1083   14277 Shera Bender           31 Falls Church VA    1:36:41   9:41   1:01:25 
 2839   266/519      527 Annmarie Amaral        42 Falls Church VA    1:36:41   9:41     59:09 
 2840   843/1659   14532 Karen Cheung           26 Washington DC      1:36:42   9:41   1:00:03 
 2841   844/1659    9604 Aimee Zukowski         26 Austin TX          1:36:42   9:41   1:02:47 
 2842   845/1659    9506 Lauren Wilde           28 Grasonville MD     1:36:42   9:41     59:30 
 2843   539/1083   12899 Regina Reilly          32 Washington DC      1:36:42   9:41   1:01:23 
 2844   540/1083    9293 Michelle Tibbitts      30 Alexandria VA      1:36:43   9:41   1:00:13 
 2845   846/1659   13236 Kristen Smith          28 Takoma Park MD     1:36:43   9:41   1:00:39 
 2846   847/1659    4828 Monica Whent           28 Arlington VA       1:36:43   9:41     56:31 
 2847   848/1659    7118 Maricarmen Esquivel    27 Washington DC      1:36:43   9:41   1:02:05 
 2848   418/835    10701 Kelly Cochran          37 Laytonsville MD    1:36:44   9:41   1:00:21 
 2849   267/519     7103 Karla Englund          42 Washington DC      1:36:44   9:41     58:36 
 2850   541/1083   13287 Jodi Sperber           34 Manchester NH      1:36:44   9:41     59:48 
 2851   542/1083   15908 Jessica Matelis        30 Washington DC      1:36:44   9:41   1:01:59 
 2852   428/728     6197 Katie Ahrens           24 Arlington VA       1:36:45   9:41   1:00:43 
 2853   543/1083   10877 Caridad De La Vega     30 Arlington VA       1:36:45   9:41     59:39 
 2854   849/1659    7889 Madeleine Konig        27 Washington DC      1:36:45   9:41   1:00:22 
 2855   173/382     6831 Lisa Cosgrove-Davies   49 Arlington VA       1:36:45   9:41   1:00:09 
 2856    92/257    13138 Susanne Scott          50 Arlington VA       1:36:45   9:41   1:00:09 
 2857   544/1083   12852 Trena Raines           30 Alexandria VA      1:36:45   9:41   1:01:18 
 2858   850/1659   13558 Holly Vipond           28 Canada             1:36:46   9:41   1:01:55 
 2859   545/1083   10639 Andrea Chen            31 Falls Church VA    1:36:46   9:41     59:47 
 2860   851/1659   13365 Jessica Styron         27 Chapel Hill NC     1:36:46   9:41   1:04:06 
 2861   852/1659   12749 Kimberly Phelan        26 Arlington VA       1:36:47   9:41   1:00:40 
 2862   853/1659   14797 Sandra Doyle           28 Springfield PA     1:36:47   9:41   1:00:40 
 2863   854/1659   10338 Melisa Bell            29 Arlington VA       1:36:47   9:41   1:00:55 
 2864   419/835    12617 Jerri Obalde           39 Alexandria VA      1:36:48   9:41   1:02:50 
 2865    38/115    15790 Margaret London        55 Lutherville MD     1:36:48   9:41     59:54 
 2866   855/1659   11856 Claire Kim             27 Columbia MD        1:36:50   9:41     59:37 
 2867   856/1659    4472 Mary Silverthorne      26 Centreville VA     1:36:50   9:41   1:01:31 
 2868   429/728     6510 Maureen Brady          22 Washington DC      1:36:51   9:42   1:00:04 
 2869   857/1659   16622 Jenna Rowbotham        27 Brooklyn NY        1:36:51   9:42   1:01:31 
 2870   420/835    10884 Jennifer Decker        36 Erie PA            1:36:51   9:42   1:01:30 
 2871   174/382    14661 Julie Cruz             45 Alexandria VA      1:36:51   9:42   1:00:37 
 2872    93/257    11625 Elizabeth Howell       51 Jasper AL          1:36:52   9:42   1:00:39 
 2873   268/519     9158 Charlone Stallworth    40 Woodbridge VA      1:36:52   9:42   1:01:44 
 2874   858/1659   10085 Martha Nguyen          29 Bethesda MD        1:36:53   9:42     59:58 
 2875   421/835     7674 Yumi Inagaki           39 Arlington VA       1:36:53   9:42   1:01:13 
 2876   859/1659    6526 Kari Brindle           26 Arlington VA       1:36:54   9:42   1:01:58 
 2877   860/1659   12372 Amanda Melillo         25 Albany NY          1:36:54   9:42   1:00:42 
 2878   861/1659   11903 Kathryn Komaridis      26 Washington DC      1:36:55   9:42   1:00:22 
 2879   422/835     6118 Carla Rees             38 McLean VA          1:36:55   9:42     59:54 
 2880    94/257    16336 Catharine Patton       51 Leesburg VA        1:36:55   9:42   1:02:52 
 2881   862/1659   11068 Ashley Evans           27 Washington DC      1:36:55   9:42   1:00:09 
 2882   546/1083   13329 Roberta Stewart        34 Washington DC      1:36:56   9:42   1:01:45 
 2883   863/1659   17030 Karey Tomlin           26 Westminster MD     1:36:57   9:42   1:01:10 
 2884   864/1659    5181 Lacy Dwyer             28 Washington DC      1:36:57   9:42   1:00:12 
 2885   269/519    14317 Donna Blackman         40 Mitchellville MD   1:36:57   9:42   1:01:21 
 2886   430/728    11769 Elisa Kantor           23 Washington DC      1:36:57   9:42   1:01:20 
 2887   423/835    11707 Hinda Ehrenpreis       38 Washington DC      1:36:59   9:42   1:00:31 
 2888    95/257     8262 Elizabeth McKernan     53 Tampa FL           1:37:00   9:42     59:51 
 2889   865/1659   12474 Rowan Morris           29 Washington DC      1:37:00   9:42     58:42 
 2890   547/1083    8539 Jennifer Olaya         32 Ny NY              1:37:00   9:42   1:04:00 
 2891   424/835     6849 Angela Crane           37 Kensington MD      1:37:01   9:43   1:01:06 
 2892   425/835     6576 Samantha Burgess       37 Newton MA          1:37:01   9:43   1:02:02 
 2893   866/1659    6261 Polly Arnold           29 Arlington VA       1:37:01   9:43     59:40 
